"sample_id","x","y","source_category","source_category_color","pg_clust","pg_clust_color","pred_subclass_label","pred_subclass_cor","pred_subclass_color","pred_cluster_label","pred_cluster_cor","pred_cluster_color"
"20180313_A04",18.2254746604853,27.2164316834452,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180313_A05",0.0747052807281402,34.8309084873412,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_A06",23.254006061953,29.7326047805924,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180313_A07",7.23244628334663,26.267157858362,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_A08",7.01744523118927,19.8887171126517,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_A09",-8.88948968144602,33.5094768839172,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_A10",-19.0088217527486,35.9012756781902,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_A12",15.310056788454,27.0444151342229,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20180313_B01",-2.66738880171582,38.8078747244774,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_B02",-7.58690149170818,35.8417968513796,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_B03",6.94816100530907,23.7335893208911,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_B04",-4.08952364015969,40.1627236073662,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_B05",-8.74810212310535,33.5780307878195,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_B06",-8.2249754472184,38.544152790895,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_B07",6.94680076431024,22.0243512875422,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_B08",-6.45183499238756,40.9333436669828,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_B09",-8.79091079043122,34.8083605729485,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_B12",-8.80600628709178,33.4422078848103,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_C01",-8.05805187927089,34.6622316813792,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_C02",-1.34891398969802,36.9454077453507,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_C03",-1.48244243516091,36.933694282392,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_C04",8.29001055825699,24.8279274229302,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_C05",-3.58284205215384,39.1938644742257,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_C06",-3.16643224635434,37.4338724864145,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_C07",-21.6828354498608,33.3522389681868,"exc","#29ABE1",40,"#00FF63","L4",0.48588741959728,"#00979D","L4 IT VISp Rspo1",0.48588741959728,"#00979D"
"20180313_C08",-13.5054012036808,35.5102241013666,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_C09",7.15592497141673,24.7139854270851,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_C10",27.3163469409423,28.3342568841888,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180313_C12",-8.06478519226317,35.8070716391987,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_D01",-0.664822387739634,37.4318678868613,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_D02",8.76099563242973,24.4841148185474,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_D04",-3.05610852133319,38.3068012528986,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_D05",-3.19713915039109,38.1531359230204,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_D06",7.72715025044524,24.3963239858859,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_D07",-7.61979090996795,32.2443683894133,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_D08",-15.9170823486701,37.3419629506618,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_D09",-24.8928731423079,34.1086324287576,"exc","#29ABE1",40,"#00FF63","L4",0.48588741959728,"#00979D","L4 IT VISp Rspo1",0.48588741959728,"#00979D"
"20180313_D10",9.00066599740828,28.9756580687149,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20180313_D12",-17.636854537827,36.6225665473046,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_E01",-0.107506925598431,37.1568404119155,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_E02",17.6716206787786,27.875087472692,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180313_E03",0.0332274307500375,33.8610622896617,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_E04",-10.3165644733825,39.382016523771,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_E05",0.585939400636242,37.0077789475274,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_E06",-18.5269586233976,34.537349879974,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_E07",-8.2832482605696,28.9738204811573,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_E08",13.0529083186259,23.6028053172327,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20180313_E09",-24.8934554299564,34.1080331914585,"exc","#29ABE1",40,"#00FF63","L4",0.48588741959728,"#00979D","L4 IT VISp Rspo1",0.48588741959728,"#00979D"
"20180313_E10",-3.73383997834935,39.4691571351926,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_E12",-18.6504845620305,34.5661862345168,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_F01",-1.19656588853164,38.0074442530834,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_F02",6.75523985020398,23.7356150316154,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_F03",-20.5462666079808,26.4288572891296,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20180313_F04",7.77699213556965,24.0307716623875,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_F05",0.990244396301683,36.9246696428514,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_F06",17.5918308353682,28.1185272805678,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180313_F07",-19.9329749098711,35.8920926768213,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_F08",-19.1306065827126,36.1144461841022,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_F10",-9.64788741413449,32.5377694482858,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_F12",-8.76266157695756,35.5907199637847,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_G01",6.86007380832807,24.1941232874943,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180313_G02",-14.9764769272073,36.497397650291,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180313_G03",-2.29405490517454,39.1485143679163,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_G04",-4.44911458627701,38.8367849983647,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_G05",0.225818239340018,34.8561957325137,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_G06",-4.82641466175929,37.7914972262779,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_G07",19.8210582457666,26.5724317057573,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180313_G08",-8.41334157938388,38.5451173407824,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_G09",-7.48539319041243,32.471694216092,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_G10",30.7198970852544,27.7052097015486,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180313_G12",-12.0382866800038,39.1675839959847,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_H01",30.6547403680257,29.5963253969631,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180313_H02",0.993499931618091,-10.6331439570567,"exc","#29ABE1",16,"#FFEA00","Sst",0.346112753367829,"#F15A29","Sst Etv1 Nr2f2_2",0.356994253561331,"#FFDF11"
"20180313_H03",0.44693570065873,34.2163201701603,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_H04",-3.11675634729544,36.8630504832086,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_H05",-5.12982037713385,30.9398670505314,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_H06",-17.2167604692096,30.8803645702478,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20180313_H07",-0.78376792937041,33.8604370941583,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180313_H08",-10.5149644243263,33.2517653495588,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180313_H09",-13.4528161895627,38.4623007873548,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20180313_H10",28.7337307756733,27.9071765545432,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180313_H12",-8.77031279990021,36.3004281489419,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180314_A01",-2.2233647773666,2.618458539502,"exc","#29ABE1",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20180314_A02",22.6737628462124,29.6099319250728,"exc","#29ABE1",64,"#0024FF","L2/3 IT",0.448944107903791,"#94D9A1","L2/3 IT VISp Pcp4l1",0.448837224305505,"#7AE6AB"
"20180314_A03",-9.6324325176138,32.7105636594026,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180314_A04",-17.2921001741704,25.671853289248,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
"20180314_A05",-3.82839495895574,4.11550292402877,"exc","#29ABE1",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180314_A06",-18.6405903616759,34.4554102721332,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180314_A07",6.22597654826724,19.5350390758551,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_A08",5.49224908837038,19.4675128693399,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_A11",4.69993396564268,20.7299640169587,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_B01",-2.99013888960096,3.15793920978997,"exc","#29ABE1",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20180314_B02",15.5698446608566,17.5077844067294,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_B03",14.4628178519427,17.4258695748952,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_B05",-36.113680490676,8.17634960484804,"exc","#29ABE1",75,"#5C1799","Pvalb",0.417957960494417,"#D93137","Pvalb Vipr2",0.468271731633429,"#FF197F"
"20180314_B06",-4.66821553527245,4.67122756784665,"exc","#29ABE1",74,"#803DCC","Sst",0.341129466081864,"#F15A29","Sst Calb2 Slc9a2_1",0.370032070738224,"#BF480D"
"20180314_B08",4.19052566970285,20.8985812155876,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_B09",16.5726875086407,24.9701013550383,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20180314_B11",-29.9902574447828,-20.4334051862631,"exc","#29ABE1",65,"#5C65CC","CR",0.237799090862074,"#00FF66","CR Lhx5",0.237799090862074,"#00FF66"
"20180314_C01",16.7916825223054,17.4656491417447,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_C02",-18.9822582995904,23.4770282070204,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20180314_C03",16.7438181619723,17.5111617156804,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_C04",-4.32598145377735,31.6310036805448,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180314_C05",-22.3018993312265,7.60678259519582,"exc","#29ABE1",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20180314_C06",-24.9432184893069,-33.282878780497,"exc","#29ABE1",73,"#AC73FF","Lamp5",0.423274048641223,"#DA808C","Lamp5 Slc35d3",0.432121987185035,"#FFA388"
"20180314_C09",11.0979457046788,26.4398476464847,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20180314_C10",17.3247397772188,24.5310066981864,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20180314_C11",9.93667277379168,29.1311310189304,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20180314_C12",10.6443080969091,23.5343312095521,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20180314_D02",-23.9531208818898,-26.243593904236,"exc","#29ABE1",78,"#7A2E99","Lamp5",0.385193907964646,"#DA808C","Lamp5 Lhx6",0.425379035683278,"#C77963"
"20180314_D03",-2.52097542122455,2.17333474492757,"exc","#29ABE1",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20180314_D04",13.8953189787413,17.4284867709315,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_D05",-17.6141368922783,25.3731937481438,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
"20180314_D06",-8.24948107919447,31.3244295445917,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180314_D09",33.9016824070545,30.7296334129832,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180314_D11",-29.3035451016608,-20.6757961057381,"exc","#29ABE1",65,"#5C65CC","CR",0.237799090862074,"#00FF66","CR Lhx5",0.237799090862074,"#00FF66"
"20180314_D12",8.39916214865248,19.6063190349017,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_E02",15.8174697637191,17.6674603867251,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_E03",-18.9967185749542,22.2321570011682,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20180314_E04",1.56424637394825,-47.0321472547378,"exc","#29ABE1",97,"#FF7384","Vip",0.361821698449904,"#70559A","Vip Crispld2_1",0.374840973381864,"#992E81"
"20180314_E05",-24.3951486772713,-25.7562471414071,"exc","#29ABE1",78,"#7A2E99","Lamp5",0.385193907964646,"#DA808C","Lamp5 Lhx6",0.425379035683278,"#C77963"
"20180314_E06",13.6473590482896,17.43959362408,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_E07",11.3525444530391,25.0694124409787,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20180314_E08",31.4250909382869,27.676863640635,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180314_E09",33.9011397850435,30.7299126538235,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180314_E12",6.92376768890731,21.2378502715436,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_F02",-16.2912372326631,-30.6982803344719,"exc","#29ABE1",83,"#CC1FC8","Lamp5",0.406718750034423,"#DA808C","Lamp5 Lhx6",0.438375507394377,"#C77963"
"20180314_F03",-19.1702268221333,-31.9927682580702,"exc","#29ABE1",77,"#A55CCC","Lamp5",0.400721510937953,"#DA808C","Lamp5 Slc35d3",0.423981017119722,"#FFA388"
"20180314_F04",1.53315741516767,33.7288455776107,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20180314_F05",-8.43090026907126,31.1933907230117,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20180314_F06",16.5075481419988,17.3012452408985,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20180314_F07",4.71223941416586,20.7449242646297,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20180314_F08",12.4766128299195,26.3060629938769,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
